gamma_l_mhz,noise_level,scope,scope_mode,window_mhz,resolve_shift,order,s0_power,s0_power_err,rungs_used,min_snr_over_rungs,status,note
0.45,0.004,lecroy_ws3104z,raw,4,false,7,2.1860,0.6701,5,0.147,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,4,true,3,1.7162,0.3853,5,1.291,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,4,true,5,1.9955,0.9498,5,0.100,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,4,true,7,1.7396,0.5846,5,0.415,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,6,false,3,2.5723,0.2122,5,0.099,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,6,false,5,1.6199,0.4135,5,0.831,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,6,false,7,1.3375,0.4983,5,1.035,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,6,true,3,1.8133,0.6032,5,0.402,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,6,true,5,1.5671,0.5099,5,0.815,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,6,true,7,1.6155,0.6876,5,0.255,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,8,false,3,2.2331,0.2162,5,0.157,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,8,false,5,1.9712,0.4039,5,0.173,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,8,false,7,1.4440,0.6895,5,0.210,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,8,true,3,1.5328,0.5409,5,0.842,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,8,true,5,1.3826,0.4774,5,0.775,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,8,true,7,1.0575,0.5538,5,0.770,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,12,false,3,1.8479,0.2500,5,0.148,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,12,false,5,1.1869,0.3217,5,0.306,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,12,false,7,0.6898,0.2981,5,0.641,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,12,true,3,1.1985,0.2352,5,0.775,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,12,true,5,0.8927,0.2586,5,0.776,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,12,true,7,0.6852,0.2591,5,0.925,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,16,false,3,1.0805,0.4205,5,0.413,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,16,false,5,0.6633,0.5645,5,0.322,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,16,false,7,0.7156,0.6670,5,0.246,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,16,true,3,1.0701,0.8186,5,0.104,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,16,true,5,1.6892,0.1633,5,0.037,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,lecroy_ws3104z,raw,16,true,7,1.0279,0.2299,5,0.095,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,3.25,false,3,2.0609,0.4885,5,0.542,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,3.25,false,5,2.0627,0.2770,5,0.521,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,3.25,false,7,1.8686,0.5069,5,0.584,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,3.25,true,3,1.7793,0.6674,5,0.433,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,3.25,true,5,1.7563,0.8131,5,0.246,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,3.25,true,7,2.0465,1.4023,5,0.023,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,4,false,3,2.0068,0.3419,5,0.823,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,4,false,5,1.6676,0.4780,5,0.953,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,4,false,7,1.5005,0.4453,5,1.523,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,4,true,3,2.1137,0.4339,5,0.619,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,4,true,5,2.5407,0.1085,5,0.171,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,4,true,7,2.8531,0.3050,5,0.104,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,6,false,3,2.2799,0.4843,5,0.347,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,6,false,5,2.2557,0.2614,5,0.316,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,6,false,7,1.8921,0.2963,5,0.378,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,6,true,3,2.8446,0.1589,5,0.111,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,6,true,5,2.1187,0.2614,5,0.454,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,6,true,7,2.0360,0.1352,5,0.324,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,8,false,3,2.0460,1.2246,5,0.037,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,8,false,5,1.3643,0.5628,5,0.804,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,8,false,7,1.2259,0.6356,5,0.708,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,8,true,3,2.4691,1.2547,5,0.019,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,8,true,5,1.6913,0.6126,5,0.303,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,8,true,7,1.4003,0.6224,5,0.352,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,12,false,3,2.0072,0.6220,5,0.100,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,12,false,5,0.9716,0.7917,5,0.200,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,12,false,7,1.1986,0.5786,5,0.176,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,12,true,3,1.1783,0.5274,5,1.094,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,12,true,5,0.9938,0.8767,5,0.180,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,12,true,7,0.7350,0.8726,5,0.120,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,16,false,3,1.2161,0.8521,5,0.116,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,16,false,5,0.2849,0.7591,5,0.169,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,16,false,7,0.0484,0.7697,5,0.114,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,16,true,3,1.3993,0.8004,5,0.153,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,16,true,5,0.8310,0.5536,5,0.213,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,agilent_3054a,hires,16,true,7,0.3631,0.2321,5,0.588,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,3.25,false,3,2.0929,0.4474,5,0.648,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,3.25,false,5,2.5531,0.1996,5,0.138,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,3.25,false,7,2.7716,0.2167,5,0.098,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,3.25,true,3,2.1725,0.2088,5,0.459,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,3.25,true,5,1.9148,0.3733,5,0.797,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,3.25,true,7,1.9525,0.4670,5,0.538,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,4,false,3,1.6953,0.4253,5,1.353,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,4,false,5,1.6686,0.3992,5,1.291,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,4,false,7,1.9325,0.4410,5,0.571,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,4,true,3,2.6969,0.0635,5,0.136,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,4,true,5,2.1315,0.4313,5,0.537,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,4,true,7,1.9355,0.4188,5,0.658,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,6,false,3,1.8551,0.5900,5,0.533,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,6,false,5,1.8928,0.5124,5,0.545,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,6,false,7,1.9056,0.4335,5,0.341,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,6,true,3,2.0179,0.5437,5,0.446,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,6,true,5,1.6822,0.3213,5,1.072,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,6,true,7,2.0008,0.2583,5,0.267,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,8,false,3,1.5811,0.4020,5,1.258,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,8,false,5,1.8061,0.8206,5,0.118,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,8,false,7,1.6129,0.4141,5,0.516,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,8,true,3,2.1033,0.4128,5,0.428,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,8,true,5,2.0982,0.9838,5,0.047,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,8,true,7,1.6655,0.7450,5,0.153,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,12,false,3,1.5967,0.5128,5,0.428,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,12,false,5,1.6362,0.6098,5,0.221,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,12,false,7,1.5526,0.5477,5,0.180,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,12,true,3,1.3334,0.5765,5,0.556,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,12,true,5,1.3984,0.8917,5,0.086,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,12,true,7,0.9105,0.6686,5,0.393,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,16,false,3,1.0637,0.3937,5,0.658,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,16,false,5,0.4659,0.7386,5,0.187,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,16,false,7,0.6652,0.3560,5,0.346,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,16,true,3,0.9768,0.9039,5,0.227,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,16,true,5,0.5033,0.9330,5,0.140,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.004,rtm3004,hires,16,true,7,0.1343,0.8802,5,0.103,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,3.25,false,3,2.2119,0.2166,5,0.130,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,3.25,false,5,2.1201,0.2694,5,0.149,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,3.25,false,7,1.3229,0.5588,5,0.343,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,3.25,true,3,1.2884,0.5419,5,0.518,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,3.25,true,5,1.4973,0.9288,5,0.085,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,3.25,true,7,1.4570,0.3929,5,0.500,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,4,false,3,1.6035,0.3458,5,0.488,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,4,false,5,1.7973,0.4595,5,0.246,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
0.45,0.012,lecroy_ws3104z,raw,4,false,7,1.9760,0.5346,5,0.134,DIAGNOSTIC,"the fitted power of S0 carried by the windowed cumulant of this order at this configuration, from a log-log fit over the S0 ladder -- NaN means the estimator returned a non-finite or zero cumulant on some rung"
